city_id_x,city_name,score,city_id_y,latitude,longitude,forecast
1,Marseille,-11,21,43.2961743,5.3699525,"{'cod': '200', 'message': 0, 'cnt': 40, 'list': [{'dt': 1768921200, 'main': {'temp': 16.42, 'feels_like': 15.32, 'temp_min': 11.55, 'temp_max': 16.42, 'pressure': 1014, 'sea_level': 1014, 'grnd_level': 1007, 'humidity': 46, 'temp_kf': 4.87}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'clouds': {'all': 84}, 'wind': {'speed': 9.76, 'deg': 95, 'gust': 15}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2026-01-20 15:00:00'}, {'dt': 1768932000, 'main': {'temp': 14.92, 'feels_like': 13.77, 'temp_min': 11.93, 'temp_max': 14.92, 'pressure': 1014, 'sea_level': 1014, 'grnd_level': 1007, 'humidity': 50, 'temp_kf': 2.99}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'clouds': {'all': 80}, 'wind': {'speed': 8.79, 'deg': 104, 'gust': 14.36}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-20 18:00:00'}, {'dt': 1768942800, 'main': {'temp': 11.53, 'feels_like': 10.23, 'temp_min': 9.08, 'temp_max': 11.53, 'pressure': 1015, 'sea_level': 1015, 'grnd_level': 1008, 'humidity': 57, 'temp_kf': 2.45}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'clouds': {'all': 77}, 'wind': {'speed': 6.75, 'deg': 106, 'gust': 11.99}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-20 21:00:00'}, {'dt': 1768953600, 'main': {'temp': 7.32, 'feels_like': 4.37, 'temp_min': 7.32, 'temp_max': 7.32, 'pressure': 1015, 'sea_level': 1015, 'grnd_level': 1008, 'humidity': 65, 'temp_kf': 0}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'clouds': {'all': 53}, 'wind': {'speed': 4.7, 'deg': 93, 'gust': 8.04}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-21 00:00:00'}, {'dt': 1768964400, 'main': {'temp': 7.79, 'feels_like': 6.07, 'temp_min': 7.79, 'temp_max': 7.79, 'pressure': 1014, 'sea_level': 1014, 'grnd_level': 1006, 'humidity': 67, 'temp_kf': 0}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'clouds': {'all': 13}, 'wind': {'speed': 2.69, 'deg': 58, 'gust': 3.6}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-21 03:00:00'}, {'dt': 1768975200, 'main': {'temp': 8.33, 'feels_like': 6.54, 'temp_min': 8.33, 'temp_max': 8.33, 'pressure': 1012, 'sea_level': 1012, 'grnd_level': 1004, 'humidity': 67, 'temp_kf': 0}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'clouds': {'all': 10}, 'wind': {'speed': 2.94, 'deg': 94, 'gust': 4.38}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-21 06:00:00'}, {'dt': 1768986000, 'main': {'temp': 10.28, 'feels_like': 9.03, 'temp_min': 10.28, 'temp_max': 10.28, 'pressure': 1011, 'sea_level': 1011, 'grnd_level': 1004, 'humidity': 64, 'temp_kf': 0}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'clouds': {'all': 18}, 'wind': {'speed': 3.69, 'deg': 98, 'gust': 5.05}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2026-01-21 09:00:00'}, {'dt': 1768996800, 'main': {'temp': 11.83, 'feels_like': 10.58, 'temp_min': 11.83, 'temp_max': 11.83, 'pressure': 1010, 'sea_level': 1010, 'grnd_level': 1002, 'humidity': 58, 'temp_kf': 0}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'clouds': {'all': 53}, 'wind': {'speed': 6.13, 'deg': 136, 'gust': 6.62}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2026-01-21 12:00:00'}, {'dt': 1769007600, 'main': {'temp': 11.96, 'feels_like': 10.78, 'temp_min': 11.96, 'temp_max': 11.96, 'pressure': 1007, 'sea_level': 1007, 'grnd_level': 999, 'humidity': 60, 'temp_kf': 0}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'clouds': {'all': 52}, 'wind': {'speed': 7.36, 'deg': 142, 'gust': 8.05}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2026-01-21 15:00:00'}, {'dt': 1769018400, 'main': {'temp': 11.46, 'feels_like': 10.33, 'temp_min': 11.46, 'temp_max': 11.46, 'pressure': 1005, 'sea_level': 1005, 'grnd_level': 998, 'humidity': 64, 'temp_kf': 0}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'clouds': {'all': 70}, 'wind': {'speed': 8.28, 'deg': 132, 'gust': 10.64}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-21 18:00:00'}, {'dt': 1769029200, 'main': {'temp': 11.33, 'feels_like': 10.14, 'temp_min': 11.33, 'temp_max': 11.33, 'pressure': 1004, 'sea_level': 1004, 'grnd_level': 997, 'humidity': 62, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'clouds': {'all': 100}, 'wind': {'speed': 9.85, 'deg': 129, 'gust': 12.67}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-21 21:00:00'}, {'dt': 1769040000, 'main': {'temp': 11.11, 'feels_like': 9.92, 'temp_min': 11.11, 'temp_max': 11.11, 'pressure': 1002, 'sea_level': 1002, 'grnd_level': 994, 'humidity': 63, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'clouds': {'all': 100}, 'wind': {'speed': 10.8, 'deg': 120, 'gust': 13.64}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-22 00:00:00'}, {'dt': 1769050800, 'main': {'temp': 9.98, 'feels_like': 5.84, 'temp_min': 9.98, 'temp_max': 9.98, 'pressure': 1000, 'sea_level': 1000, 'grnd_level': 992, 'humidity': 71, 'temp_kf': 0}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'clouds': {'all': 100}, 'wind': {'speed': 11.77, 'deg': 111, 'gust': 15.42}, 'visibility': 10000, 'pop': 0.83, 'rain': {'3h': 0.51}, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-22 03:00:00'}, {'dt': 1769061600, 'main': {'temp': 9.33, 'feels_like': 5.07, 'temp_min': 9.33, 'temp_max': 9.33, 'pressure': 999, 'sea_level': 999, 'grnd_level': 991, 'humidity': 74, 'temp_kf': 0}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'clouds': {'all': 100}, 'wind': {'speed': 11.23, 'deg': 98, 'gust': 16.76}, 'visibility': 10000, 'pop': 0.96, 'rain': {'3h': 2.51}, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-22 06:00:00'}, {'dt': 1769072400, 'main': {'temp': 9.71, 'feels_like': 5.36, 'temp_min': 9.71, 'temp_max': 9.71, 'pressure': 998, 'sea_level': 998, 'grnd_level': 990, 'humidity': 74, 'temp_kf': 0}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'clouds': {'all': 100}, 'wind': {'speed': 12.42, 'deg': 91, 'gust': 17.26}, 'visibility': 10000, 'pop': 0.48, 'rain': {'3h': 0.41}, 'sys': {'pod': 'd'}, 'dt_txt': '2026-01-22 09:00:00'}, {'dt': 1769083200, 'main': {'temp': 10.41, 'feels_like': 9.31, 'temp_min': 10.41, 'temp_max': 10.41, 'pressure': 999, 'sea_level': 999, 'grnd_level': 992, 'humidity': 69, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'clouds': {'all': 100}, 'wind': {'speed': 5.42, 'deg': 88, 'gust': 8.92}, 'visibility': 10000, 'pop': 0.37, 'sys': {'pod': 'd'}, 'dt_txt': '2026-01-22 12:00:00'}, {'dt': 1769094000, 'main': {'temp': 9.79, 'feels_like': 7.55, 'temp_min': 9.79, 'temp_max': 9.79, 'pressure': 1001, 'sea_level': 1001, 'grnd_level': 994, 'humidity': 76, 'temp_kf': 0}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'clouds': {'all': 100}, 'wind': {'speed': 4.43, 'deg': 357, 'gust': 4.93}, 'visibility': 10000, 'pop': 0.96, 'rain': {'3h': 0.68}, 'sys': {'pod': 'd'}, 'dt_txt': '2026-01-22 15:00:00'}, {'dt': 1769104800, 'main': {'temp': 9.3, 'feels_like': 7.79, 'temp_min': 9.3, 'temp_max': 9.3, 'pressure': 1002, 'sea_level': 1002, 'grnd_level': 995, 'humidity': 75, 'temp_kf': 0}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'clouds': {'all': 100}, 'wind': {'speed': 2.81, 'deg': 78, 'gust': 3.02}, 'visibility': 10000, 'pop': 1, 'rain': {'3h': 0.5}, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-22 18:00:00'}, {'dt': 1769115600, 'main': {'temp': 9.59, 'feels_like': 9.59, 'temp_min': 9.59, 'temp_max': 9.59, 'pressure': 1002, 'sea_level': 1002, 'grnd_level': 995, 'humidity': 75, 'temp_kf': 0}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'clouds': {'all': 100}, 'wind': {'speed': 1.24, 'deg': 136, 'gust': 2.16}, 'visibility': 10000, 'pop': 0.35, 'rain': {'3h': 0.16}, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-22 21:00:00'}, {'dt': 1769126400, 'main': {'temp': 9.79, 'feels_like': 8.15, 'temp_min': 9.79, 'temp_max': 9.79, 'pressure': 1002, 'sea_level': 1002, 'grnd_level': 995, 'humidity': 77, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'clouds': {'all': 100}, 'wind': {'speed': 3.2, 'deg': 126, 'gust': 3.6}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-23 00:00:00'}, {'dt': 1769137200, 'main': {'temp': 9.88, 'feels_like': 7.94, 'temp_min': 9.88, 'temp_max': 9.88, 'pressure': 1001, 'sea_level': 1001, 'grnd_level': 994, 'humidity': 78, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'clouds': {'all': 94}, 'wind': {'speed': 3.82, 'deg': 110, 'gust': 4.27}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-23 03:00:00'}, {'dt': 1769148000, 'main': {'temp': 10, 'feels_like': 7.82, 'temp_min': 10, 'temp_max': 10, 'pressure': 1000, 'sea_level': 1000, 'grnd_level': 993, 'humidity': 82, 'temp_kf': 0}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'clouds': {'all': 89}, 'wind': {'speed': 4.42, 'deg': 138, 'gust': 5.96}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-23 06:00:00'}, {'dt': 1769158800, 'main': {'temp': 10.83, 'feels_like': 10.06, 'temp_min': 10.83, 'temp_max': 10.83, 'pressure': 1000, 'sea_level': 1000, 'grnd_level': 992, 'humidity': 80, 'temp_kf': 0}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'clouds': {'all': 100}, 'wind': {'speed': 7.44, 'deg': 117, 'gust': 10.23}, 'visibility': 10000, 'pop': 0.98, 'rain': {'3h': 0.79}, 'sys': {'pod': 'd'}, 'dt_txt': '2026-01-23 09:00:00'}, {'dt': 1769169600, 'main': {'temp': 11.45, 'feels_like': 10.69, 'temp_min': 11.45, 'temp_max': 11.45, 'pressure': 997, 'sea_level': 997, 'grnd_level': 990, 'humidity': 78, 'temp_kf': 0}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'clouds': {'all': 100}, 'wind': {'speed': 6.66, 'deg': 179, 'gust': 8.65}, 'visibility': 10000, 'pop': 1, 'rain': {'3h': 1.37}, 'sys': {'pod': 'd'}, 'dt_txt': '2026-01-23 12:00:00'}, {'dt': 1769180400, 'main': {'temp': 10.04, 'feels_like': 9.11, 'temp_min': 10.04, 'temp_max': 10.04, 'pressure': 999, 'sea_level': 999, 'grnd_level': 991, 'humidity': 77, 'temp_kf': 0}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'clouds': {'all': 93}, 'wind': {'speed': 5.23, 'deg': 314, 'gust': 7.78}, 'visibility': 10000, 'pop': 0.68, 'rain': {'3h': 0.31}, 'sys': {'pod': 'd'}, 'dt_txt': '2026-01-23 15:00:00'}, {'dt': 1769191200, 'main': {'temp': 8.69, 'feels_like': 6.5, 'temp_min': 8.69, 'temp_max': 8.69, 'pressure': 1001, 'sea_level': 1001, 'grnd_level': 993, 'humidity': 71, 'temp_kf': 0}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'clouds': {'all': 61}, 'wind': {'speed': 3.78, 'deg': 294, 'gust': 5.22}, 'visibility': 10000, 'pop': 0.13, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-23 18:00:00'}, {'dt': 1769202000, 'main': {'temp': 8.46, 'feels_like': 7.79, 'temp_min': 8.46, 'temp_max': 8.46, 'pressure': 1002, 'sea_level': 1002, 'grnd_level': 995, 'humidity': 71, 'temp_kf': 0}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'clouds': {'all': 0}, 'wind': {'speed': 1.59, 'deg': 36, 'gust': 1.38}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-23 21:00:00'}, {'dt': 1769212800, 'main': {'temp': 9.26, 'feels_like': 6.65, 'temp_min': 9.26, 'temp_max': 9.26, 'pressure': 1001, 'sea_level': 1001, 'grnd_level': 993, 'humidity': 67, 'temp_kf': 0}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'clouds': {'all': 43}, 'wind': {'speed': 5.04, 'deg': 85, 'gust': 5.4}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-24 00:00:00'}, {'dt': 1769223600, 'main': {'temp': 10.33, 'feels_like': 9.22, 'temp_min': 10.33, 'temp_max': 10.33, 'pressure': 998, 'sea_level': 998, 'grnd_level': 991, 'humidity': 69, 'temp_kf': 0}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'clouds': {'all': 100}, 'wind': {'speed': 6.2, 'deg': 149, 'gust': 8.71}, 'visibility': 10000, 'pop': 0.22, 'rain': {'3h': 0.12}, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-24 03:00:00'}, {'dt': 1769234400, 'main': {'temp': 9.91, 'feels_like': 6.07, 'temp_min': 9.91, 'temp_max': 9.91, 'pressure': 995, 'sea_level': 995, 'grnd_level': 988, 'humidity': 81, 'temp_kf': 0}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}], 'clouds': {'all': 100}, 'wind': {'speed': 10.12, 'deg': 172, 'gust': 12.46}, 'visibility': 10000, 'pop': 1, 'rain': {'3h': 7.26}, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-24 06:00:00'}, {'dt': 1769245200, 'main': {'temp': 7.63, 'feels_like': 3.29, 'temp_min': 7.63, 'temp_max': 7.63, 'pressure': 997, 'sea_level': 997, 'grnd_level': 989, 'humidity': 89, 'temp_kf': 0}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'clouds': {'all': 100}, 'wind': {'speed': 9.13, 'deg': 278, 'gust': 10.18}, 'visibility': 10000, 'pop': 1, 'rain': {'3h': 5.34}, 'sys': {'pod': 'd'}, 'dt_txt': '2026-01-24 09:00:00'}, {'dt': 1769256000, 'main': {'temp': 8.69, 'feels_like': 4.27, 'temp_min': 8.69, 'temp_max': 8.69, 'pressure': 1000, 'sea_level': 1000, 'grnd_level': 992, 'humidity': 71, 'temp_kf': 0}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'clouds': {'all': 100}, 'wind': {'speed': 10.94, 'deg': 298, 'gust': 13.93}, 'visibility': 10000, 'pop': 1, 'rain': {'3h': 0.27}, 'sys': {'pod': 'd'}, 'dt_txt': '2026-01-24 12:00:00'}, {'dt': 1769266800, 'main': {'temp': 9.87, 'feels_like': 6.74, 'temp_min': 9.87, 'temp_max': 9.87, 'pressure': 1000, 'sea_level': 1000, 'grnd_level': 993, 'humidity': 59, 'temp_kf': 0}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'clouds': {'all': 43}, 'wind': {'speed': 7.13, 'deg': 290, 'gust': 8.73}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2026-01-24 15:00:00'}, {'dt': 1769277600, 'main': {'temp': 9.49, 'feels_like': 6.66, 'temp_min': 9.49, 'temp_max': 9.49, 'pressure': 1002, 'sea_level': 1002, 'grnd_level': 995, 'humidity': 58, 'temp_kf': 0}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'clouds': {'all': 23}, 'wind': {'speed': 5.8, 'deg': 296, 'gust': 7.67}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-24 18:00:00'}, {'dt': 1769288400, 'main': {'temp': 8.29, 'feels_like': 5.71, 'temp_min': 8.29, 'temp_max': 8.29, 'pressure': 1003, 'sea_level': 1003, 'grnd_level': 995, 'humidity': 68, 'temp_kf': 0}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'clouds': {'all': 5}, 'wind': {'speed': 4.41, 'deg': 322, 'gust': 5.91}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-24 21:00:00'}, {'dt': 1769299200, 'main': {'temp': 7.39, 'feels_like': 5.2, 'temp_min': 7.39, 'temp_max': 7.39, 'pressure': 1003, 'sea_level': 1003, 'grnd_level': 995, 'humidity': 71, 'temp_kf': 0}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'clouds': {'all': 3}, 'wind': {'speed': 3.28, 'deg': 319, 'gust': 4.16}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-25 00:00:00'}, {'dt': 1769310000, 'main': {'temp': 6.71, 'feels_like': 5.05, 'temp_min': 6.71, 'temp_max': 6.71, 'pressure': 1003, 'sea_level': 1003, 'grnd_level': 995, 'humidity': 70, 'temp_kf': 0}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'clouds': {'all': 28}, 'wind': {'speed': 2.35, 'deg': 333, 'gust': 2.81}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-25 03:00:00'}, {'dt': 1769320800, 'main': {'temp': 6.27, 'feels_like': 4, 'temp_min': 6.27, 'temp_max': 6.27, 'pressure': 1002, 'sea_level': 1002, 'grnd_level': 995, 'humidity': 72, 'temp_kf': 0}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'clouds': {'all': 35}, 'wind': {'speed': 3.05, 'deg': 340, 'gust': 3.67}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'n'}, 'dt_txt': '2026-01-25 06:00:00'}, {'dt': 1769331600, 'main': {'temp': 6.69, 'feels_like': 6.04, 'temp_min': 6.69, 'temp_max': 6.69, 'pressure': 1002, 'sea_level': 1002, 'grnd_level': 995, 'humidity': 64, 'temp_kf': 0}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'clouds': {'all': 4}, 'wind': {'speed': 1.37, 'deg': 18, 'gust': 1.36}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2026-01-25 09:00:00'}, {'dt': 1769342400, 'main': {'temp': 9.44, 'feels_like': 7.38, 'temp_min': 9.44, 'temp_max': 9.44, 'pressure': 1000, 'sea_level': 1000, 'grnd_level': 993, 'humidity': 56, 'temp_kf': 0}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'clouds': {'all': 29}, 'wind': {'speed': 3.86, 'deg': 87, 'gust': 3.93}, 'visibility': 10000, 'pop': 0, 'sys': {'pod': 'd'}, 'dt_txt': '2026-01-25 12:00:00'}], 'city': {'id': 2995469, 'name': 'Marseille', 'coord': {'lat': 43.2962, 'lon': 5.37}, 'country': 'FR', 'population': 794811, 'timezone': 3600, 'sunrise': 1768892700, 'sunset': 1768926815}}"
