city_id,city_name,hotel_name,url,score,latitude,longitude
2,Cassis,La douceur de Cassis,https://www.booking.com/hotel/fr/la-douceur-de-cassis.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoT4g88GwAIB0gIkZWQ1MTE4OWItZDQ1ZC00OThlLWFjZDUtYWRhN2QwZDA2MmQ42AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=5ac16ac2680505a4&srepoch=1776352261&from=searchresults,9.3,43.215009,5.530956
2,Cassis,Home Cassis - Maison Julou - Piscine chauffée à 32c,https://www.booking.com/hotel/fr/home-cassis-maison-julou.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoT4g88GwAIB0gIkZWQ1MTE4OWItZDQ1ZC00OThlLWFjZDUtYWRhN2QwZDA2MmQ42AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=5ac16ac2680505a4&srepoch=1776352261&from=searchresults,8.2,43.222079689063,5.537926946033
2,Cassis,Home Cassis - Maison Méditerranée - Piscine chauffée à 30c,https://www.booking.com/hotel/fr/home-cassis-maison-mediterrannee.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoT4g88GwAIB0gIkZWQ1MTE4OWItZDQ1ZC00OThlLWFjZDUtYWRhN2QwZDA2MmQ42AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=5ac16ac2680505a4&srepoch=1776352261&from=searchresults,8.6,43.219776350851,5.53745873272419
2,Cassis,HPC Suites,https://www.booking.com/hotel/fr/hpc-suites.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoT4g88GwAIB0gIkZWQ1MTE4OWItZDQ1ZC00OThlLWFjZDUtYWRhN2QwZDA2MmQ42AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=5ac16ac2680505a4&srepoch=1776352261&from=searchresults,9.1,43.2169052,5.54144610000003
2,Cassis,Chez Jacques par Dodo-a-Cassis,https://www.booking.com/hotel/fr/la-rade-1-par-dodo-a-cassis.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoT4g88GwAIB0gIkZWQ1MTE4OWItZDQ1ZC00OThlLWFjZDUtYWRhN2QwZDA2MmQ42AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=5ac16ac2680505a4&srepoch=1776352261&from=searchresults,8.5,43.2154586,5.5344976
2,Cassis,Villa W,https://www.booking.com/hotel/fr/villa-w.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoT4g88GwAIB0gIkZWQ1MTE4OWItZDQ1ZC00OThlLWFjZDUtYWRhN2QwZDA2MmQ42AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=5ac16ac2680505a4&srepoch=1776352261&from=searchresults,9.1,43.21884420741801,5.533407926559448
2,Cassis,L'appart Cassis,https://www.booking.com/hotel/fr/appart-cassis.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoT4g88GwAIB0gIkZWQ1MTE4OWItZDQ1ZC00OThlLWFjZDUtYWRhN2QwZDA2MmQ42AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=5ac16ac2680505a4&srepoch=1776352261&from=searchresults,9.1,43.214378,5.5387926
2,Cassis,FANNY - Hyper centre - Wifi - 4 personnes,https://www.booking.com/hotel/fr/fanny-cassis.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoT4g88GwAIB0gIkZWQ1MTE4OWItZDQ1ZC00OThlLWFjZDUtYWRhN2QwZDA2MmQ42AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=5ac16ac2680505a4&srepoch=1776352261&from=searchresults,9.1,43.2151399,5.5401866
2,Cassis,Best Western Hotel & SPA Coeur De Cassis,https://www.booking.com/hotel/fr/du-grand-jardin.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoT4g88GwAIB0gIkZWQ1MTE4OWItZDQ1ZC00OThlLWFjZDUtYWRhN2QwZDA2MmQ42AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=5ac16ac2680505a4&srepoch=1776352261&from_sustainable_property_sr=1&from=searchresults,8.7,43.21457326278473,5.540146976709366
2,Cassis,Hotel Le Golfe,https://www.booking.com/hotel/fr/le-golfe-cassis.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9jYXNzaXNIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoT4g88GwAIB0gIkZWQ1MTE4OWItZDQ1ZC00OThlLWFjZDUtYWRhN2QwZDA2MmQ42AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=5ac16ac2680505a4&srepoch=1776352261&from=searchresults,8.2,43.21443437507463,5.535294860601425
